"article_id"|"article_url"|"article_authors"|"article_text"|"article_headline"|"publication_timestamp"|"article_categories"
"70014672"|"https://timesofindia.indiatimes.com/world/europe/merkel-says-finding-eu-top-jobs-compromise-not-easy/articleshow/70014672.cms"|"[AFP]"|"BRESSELS: German Chancellor Angela Merkel warned on Sunday that an eleventh hour push to fill a slate of top EU jobs would be challenging, given the divisions among member states. ""The way things are presented, they will not be very simple consultations, to put it mildly,"" Merkel, the bloc's most influential leader, said as she arrived for talks between the 28 EU heads of state and government. Download The Times of India News App for Latest World News."|"Merkel says finding EU top jobs compromise 'not easy'"|"Sun Jun 30 22:11:00 CEST 2019"|"[world]"
"70009953"|"https://timesofindia.indiatimes.com/world/uk/prince-william-kate-to-visit-pakistan-in-autumn-kensington-palace/articleshow/70009953.cms"|"[PTI]"|"LONDON: Britain's Prince William and Kate Middleton will make first visit to Pakistan in 13 years in the autumn at the request of Britain's Foreign Office, according to the Kensington Palace. The Duke and Duchess of Cambridge, both 37, will visit the country shrugging off security fears to follow in the footsteps of William's grandparents, father and late mother, Princess Diana, The Sunday Telegraph reported. ""The Duke and Duchess of Cambridge will undertake an official visit to Pakistan this autumn, at the request of the Foreign and Commonwealth Office,"" according to the tweet. Further details will be provided in due course, the palace announced on the social media The trip will mark Kate and William's first visit to Pakistan, which is a member of the Commonwealth, but not the first by the members of the royal family. Queen Elizabeth II visited Pakistan twice in 1961 and 1997. Her first visit took place at the height of the Cold War when Pakistan was very close to the western world. Later, the Prince of Wales and the Duchess of Cornwall visited Pakistan in 2006. Willian and Kate, who have not been on tour together for 18 months as the Duchess looked after their third baby Prince Louis, will visit Pakistan as they take on a heavyweight role in Britain's overseas diplomacy. The tour, which the three Cambridge children - Prince George, 5, Princess Charlotte, 4, and Prince Louis, 1 - will not be part of, will see them navigate significant security concerns to celebrate the country's ties with the UK, the report said. It will be the most logistically difficult tour the Duchess has undertaken during her time in the Royal family and follows the Duke's diplomatically sensitive trip to Israel and the Occupied Palestinian Territories last year, the report added. Pakistan's high commissioner in London, Nafees Zakaria, welcomed the announcement. ""The upcoming Royal Visit is a reflection of the importance the United Kingdom attaches to its relations with Pakistan. The two countries enjoy historical links which both sides wish to strengthen further."" Pakistan has close political, economic and cultural ties with the UK and a strong more than 1 million British-Pakistanis community help to keep the two side close to each other. Download The Times of India News App for Latest World News."|"Prince William, Kate to visit Pakistan in autumn: Kensington Palace"|"Sun Jun 30 14:06:00 CEST 2019"|"[world]"
"70014477"|"https://timesofindia.indiatimes.com/world/us/kamala-harris-faces-racist-attacks-over-claims-of-black-heritage/articleshow/70014477.cms"|"[Chidanand Rajghatta, TNN]"|"WASHINGTON: The ever-present issue of racism and nativism has erupted again in the US political area, this time drawing Kamala Harris, the mixed-race Senator from California whose mother is South Indian, into the controversy. Racist trolls began attacking Harris within hours of the Democratic debate on Thursday in which she claimed the black heritage and questioned her fellow Democrat Joe Biden’s record on race. From questioning her eligibility to run for the White House in a replay of the “birther” issue they used against Barack Obama, to suggesting she was not sufficiently black because her mother was Indian (her father was Jamaican), right-wing trolls sought to undermine Harris’ bid for the Democratic nomination that has got a boost after her performance in last week’s debates. The attacks were implicitly and briefly endorsed by President Trump’s son Donald Trump jr., who retweeted, and then deleted, an alt-right commentator named Ali Alexander, who argued that “Kamala Harris is implying she is descended from American Black Slaves. She’s not. She comes from Jamaican Slave Owners. That’s fine. She’s not an American Black. Period.” Harris was also attacked by some African-Americans who claimed she was wrongly usurping their blackness. ""Kamala Harris is *not* an American Black. She is half Indian and half Jamaican,"" a critic, who identified as African American, wrote. ""I'm so sick of people robbing American Blacks (like myself) of our history. It's disgusting. Now using it for debate time at #DemDebate2? These are my people not her people. Freaking disgusting."" Although it is well-documented that Harris was born in Oakland, California (just as it was well-recorded that Barack Obama was born in Honolulu, Hawaii), conspiracy theorists and racists trolls fueled posts that she was either an ""anchor"" baby or born in Canada to maintain that she is ineligible to run for the White House. ""Anchor baby"" is a term used to refer to a child born to a non-citizen mother in a country that has birthright citizenship that will help the mother and other family members gain legal residency. That attack misfired when left-wing trolls argued that Trump's own children could be construed as anchor babies since he married immigrant women who may not have been US citizens when the children were born. Harris’ mother Shyamala Gopalan was a cancer researcher who immigrated to the US from Chennai (then Madras) and her father Don Harris was an economics professor. They met as graduate students at Stanford. Kamala and her sister Maya, who is also a Democratic operative who has worked on the Hillary Clinton campaign, had a mixed upbringing, going to both a Hindu Temple and a Baptist church. The controversy over race, ever present in U.S politics, surfaced at the debate itself when Harris told Democratic front-runner Biden that his past stance against federally-mandating busing black students to white schools was personally hurtful because she had benefited from that educational opportunity as a little girl. ""That little girl was me,"" Harris said emotionally, identifying herself as a Black American. Her performance led to a surge of support fundraising in her fight for the Democratic nomination against front runners Joe Biden, Bernie Sanders, and Elizabeth Warren, all of whom were polling higher numbers than her. By some accounts she raised $2 million within 24 hours after the debate, with her team cranking up her outreach using highlights from the debate where she upstaged her opponents. Still, her fellow Democrats aspiring to clinch the party nomination backed her against the racists' attacks. “The attacks against @KamalaHarris are racist and ugly,” Warren tweeted shortly after. The attacks against @KamalaHarris are racist and ugly. We all have an obligation to speak out and say so. And it’s… https://t.co/crRCa0HnT8 &mdash; Elizabeth Warren (@ewarren) 1561835669000 “We all have an obligation to speak out and say so. And it’s within the power and obligation of tech companies to stop these vile lies dead in their tracks.” Bernie Sanders sneered: “Donald Trump Jr. is a racist too. Shocker.” And from Indiana Mayor Pete Buttigieg: “The presidential competitive field is stronger because Kamala Harris has been powerfully voicing her Black American experience. Her first-generation story embodies the American dream. It’s long past time to end these racist, birther-style attacks.” Download The Times of India News App for Latest World News."|"Kamala Harris faces racist attacks over claims of black heritage"|"Sun Jun 30 22:27:00 CEST 2019"|"[world]"
"70007243"|"https://timesofindia.indiatimes.com/world/pakistan/imran-blasts-those-calling-him-selected-pm/articleshow/70007243.cms"|"[Omer Farooq Khan, TNN]"|"ISLAMABAD: Pakistan prime minister Imran Khan on Saturday lashed out at opposition parties for using the word “selected” for him, saying those accusing him of having been “selected” as PM were themselves “manufactured in the nursery of military dictatorship”. Addressing the final sitting of the budget session in the National Assembly (NA), Khan quoted former US secretary of state Condoleezza Rice as saying in her biography that former military ruler Gen Pervez Musharraf was asked by Washington to drop corruption cases against members of the current Opposition. “The US wanted these people in power because they had promised to protect Washington’s interests,” he said. “Condoleezza Rice’s account showed that those talking about ‘selected’ were themselves manufactured in the nursery of military dictatorship,” he added. During Khan’s speech, only members of the treasury were present as opposition lawmakers had walked out of the session in protest against the speaker’s ruling that the house was in order despite lack of quorum was pointed out by the Opposition. Last week, NA’s deputy speaker had banned the use of the word “selected” to describe PM Khan. Since Khan took over last year, opposition lawmakers in Pakistan’s NA and Senate have been calling him a “selected” PM. It is widely believed by critics and independent observers that the powerful military had cleared the path for him and his Pakistan Tehreek-i-Insaf (PTI) party to form government by allegedly rigging polls last year. The word was first used for Khan by Pakistan People’s Party (PPP) chairman Bilawal Bhutto Zardari, who had referred to him as a “selected” PM while congratulating him in the opening session of NA last year. Since then, the prefix “selected” has continuously been used in press conferences, on TV talk shows and at public rallies. Talking about the ban on the word “selected” in Parliament, leader of the opposition in NA Shahbaz Sharif said the word was neither inappropriate nor abusive. “What word should we use as its replacement,” he asked. Download The Times of India News App for Latest World News."|"Imran blasts those calling him ‘selected’ PM"|"Sun Jun 30 07:27:00 CEST 2019"|"[world]"
"70009958"|"https://timesofindia.indiatimes.com/world/pakistan/prince-william-kate-to-visit-pakistan-in-autumn-kensington-palace/articleshow/70009958.cms"|"[PTI]"|"LONDON: Britain's Prince William and Kate Middleton will make first visit to Pakistan in 13 years in the autumn at the request of Britain's Foreign Office, according to the Kensington Palace. The Duke and Duchess of Cambridge, both 37, will visit the country shrugging off security fears to follow in the footsteps of William's grandparents, father and late mother, Princess Diana, The Sunday Telegraph reported. ""The Duke and Duchess of Cambridge will undertake an official visit to Pakistan this autumn, at the request of the Foreign and Commonwealth Office,"" according to the tweet. Further details will be provided in due course, the palace announced on the social media The trip will mark Kate and William's first visit to Pakistan, which is a member of the Commonwealth, but not the first by the members of the royal family. Queen Elizabeth II visited Pakistan twice in 1961 and 1997. Her first visit took place at the height of the Cold War when Pakistan was very close to the western world. Later, the Prince of Wales and the Duchess of Cornwall visited Pakistan in 2006. Willian and Kate, who have not been on tour together for 18 months as the Duchess looked after their third baby Prince Louis, will visit Pakistan as they take on a heavyweight role in Britain's overseas diplomacy. The tour, which the three Cambridge children - Prince George, 5, Princess Charlotte, 4, and Prince Louis, 1 - will not be part of, will see them navigate significant security concerns to celebrate the country's ties with the UK, the report said. It will be the most logistically difficult tour the Duchess has undertaken during her time in the Royal family and follows the Duke's diplomatically sensitive trip to Israel and the Occupied Palestinian Territories last year, the report added. Pakistan's high commissioner in London, Nafees Zakaria, welcomed the announcement. ""The upcoming Royal Visit is a reflection of the importance the United Kingdom attaches to its relations with Pakistan. The two countries enjoy historical links which both sides wish to strengthen further."" Pakistan has close political, economic and cultural ties with the UK and a strong more than 1 million British-Pakistanis community help to keep the two side close to each other. Download The Times of India News App for Latest World News."|"Prince William, Kate to visit Pakistan in autumn: Kensington Palace"|"Sun Jun 30 14:06:00 CEST 2019"|"[world]"
"70009737"|"https://timesofindia.indiatimes.com/world/us/donald-trump-becomes-1st-sitting-us-leader-to-enter-north-korea/articleshow/70009737.cms"|"[AP]"|"PANMUNJOM: With grins and handshakes, President Donald Trump welcomed North Korea's Kim Jong Un at the heavily fortified Demilitarized Zone on Sunday, seeking to revive talks on the pariah nation's nuclear program in a bid for a legacy-defining accord. Trump then became the first sitting American leader to step into North Korea. The brief photo-op, another historic first in the yearlong rapprochement between the two technically warring nations, marks a return to face-to-face contact between the leaders since talks broke down during a summit in Vietnam in February. But it does little to erase significant doubts that remain about the future of the negotiations and the North's willingness to give up its stockpile of nuclear weapons. Trump's brief crossing into North Korean territory marked the latest milestone in two years of roller-coaster diplomacy between the two nations, as personal taunts of ""little rocket man"" and threats to destroy the other have been ushered out by on-again, off-again talks, professions of love and flowery letters. ""I was proud to step over the line,"" Trump told Kim as they met in a building known as ""Freedom House"" on the South Korean side of the village. ""It is a great day for the world."" Kim hailed the moment, saying of Trump, ""I believe this is an expression of his willingness to eliminate all the unfortunate past and open a new future."" He added that he was ""surprised"" when Trump invited to meet by a tweet on Saturday. Peering into North Korea from atop Observation Post Ouellette, Trump told reporters before meeting Kim that there has been ""tremendous"" improvement since his first meeting with the North's leader in Singapore last year. Trump claimed the situation used to be marked by ""tremendous danger"" but ""after our first summit, all of the danger went away."" But North has yet to provide an accounting of its nuclear stockpile, let alone begin the process of dismantling its arsenal. The meeting at the truce city of Panmunjom also represented a striking acknowledgement by Trump of the authoritarian Kim's legitimacy over a nation with an abysmal human rights record. Trump's summit with Kim in Vietnam earlier this year collapsed without an agreement for denuclearizing the Korean Peninsula. He became the first sitting U.S. president to meet with the leader of the isolated nation last year, when they signed an agreement in Singapore to bring the North toward denuclearization. North Korea's nuclear threat has not been contained, Richard Haas, the president of the New York-based Council on Foreign Relations, tweeted Sunday. Haas added that the threat of conflict has subsided only because ""the Trump administration has decided it can live (with) a (North Korean) nuclear program while it pursues the chimera of denuclearization."" Substantive talks between the nations have largely broken down since the Vietnam summit. The North has balked at Trump's insistence that it give up its weapons before it sees relief from crushing international sanctions. The U.S. has said the North must submit to ""complete, verifiable and irreversible denuclearization"" before sanctions are lifted. Every president since Ronald Reagan has visited the 1953 armistice line, except for George H.W. Bush, who visited when he was vice president. The show of bravado and support for South Korea, one of America's closest military allies, has evolved over the years to include binoculars and bomber jackets. Trump, ever the showman, sought to one-up his predecessors with a Kim meeting. The leaders met at a time of escalating tensions. While North Korea has not recently tested a long-range missile that could reach the U.S., last month it fired off a series of short-range missiles. Trump has brushed off the significance of those tests, even as his own national security adviser, John Bolton, has said they violated U.N. Security Council resolutions. Download The Times of India News App for Latest World News."|"Donald Trump becomes 1st sitting US leader to enter North Korea"|"Sun Jun 30 13:24:00 CEST 2019"|"[world]"
"70009956"|"https://timesofindia.indiatimes.com/world/us/donald-trump-says-us-north-korea-to-hold-working-level-talks/articleshow/70009956.cms"|"[AFP]"|"PANMUNJOM: US President Donald Trump said on Sunday that teams from the US and North Korea would start meetings ""over the next two or three weeks"" for talks on Pyongyang's nuclear programme. Negotiators from the two sides will ""start a process and we'll see what happens"", Trump said after a historic meeting with the North's leader Kim Jong Un in the Demilitarized Zone that divides the two Koreas. Download The Times of India News App for Latest World News."|"Donald Trump says US, North Korea to hold working-level talks"|"Sun Jun 30 13:55:00 CEST 2019"|"[world]"
"69997052"|"https://timesofindia.indiatimes.com/world/rest-of-world/trump-says-saudi-crown-prince-doing-spectacular-job/articleshow/69997052.cms"|"[AFP]"|"OSAKA: US President Donald Trump Saturday praised Saudi Arabia's Crown Prince Mohammed bin Salman, saying he was doing a ""spectacular job"" as the pair met on the sidelines of the G20 summit. ""You have done a spectacular job,"" Trump told the powerful crown prince, referring to him as ""a friend of mine"". The young royal has faced international pressure after US-based dissident Saudi writer Jamal Khashoggi was murdered in the kingdom's consulate in Istanbul last year. But Trump ignored questions from the media about whether he would raise the journalist's murder during his working breakfast with the prince. Riyadh has hit back against claims that Prince Mohammed bears responsibility in the murder of Khashoggi, who was killed and dismembered in what Saudi authorities have described as a rogue operation. A UN expert report has said that the ""execution of Mr Khashoggi was the responsibility of the state of Saudi Arabia"", and that Prince Mohammed must have been aware of attempts to cover up the crime after the fact, including a forensic cleaning of the consulate. The report urged a formal criminal investigation into the case. But Saudi prosecutors say all those to blame are already on trial, citing proceedings against 11 unnamed individuals in the kingdom. Five of those face the death penalty in the trial, which has been held secretly, with only a handful of diplomats allowed to attend. Download The Times of India News App for Latest World News."|"Trump says Saudi crown prince doing 'spectacular job'"|"Sat Jun 29 08:17:00 CEST 2019"|"[world]"
"70001653"|"https://timesofindia.indiatimes.com/world/rest-of-world/trump-arrives-in-s-korea-after-inviting-kim-to-dmz/articleshow/70001653.cms"|"[AFP]"|"SEOUL: US President Donald Trump landed in South Korea on Saturday after inviting Kim Jong Un, the leader of nuclear-armed North Korea, to an impromptu meeting in the Demilitarized Zone that divides the peninsula. Air Force One touched down at Osan air base south of the capital, an AFP journalist on board said. Trump earlier tweeted from Japan, where he was attending a G-20 summit, that he would be willing to meet Kim ""at the Border/DMZ just to shake his hand and say Hello(?)!"" Download The Times of India News App for Latest World News."|"Trump arrives in S Korea after inviting Kim to DMZ"|"Sat Jun 29 16:08:00 CEST 2019"|"[world]"
"70002097"|"https://timesofindia.indiatimes.com/world/middle-east/us-deploys-f-22-stealth-fighters-to-qatar-amid-iran-tensions/articleshow/70002097.cms"|"[AFP]"|"WASHINGTON: The US has deployed F-22 stealth fighters to Qatar for the first time, its military said on Friday, adding to a buildup of US forces in the Gulf amid tensions with Iran. The Air Force F-22 Raptor stealth fighters have been deployed ""to defend American forces and interests,"" the US Air Forces Central Military Command said in a statement that did not specify how many of the hi-tech planes had been sent. A photo handout showed five of the jets flying above the Al Udeid Air Base in Qatar. Tehran and Washington have been locked in an escalating standoff since US President Donald Trump unilaterally withdrew from a multi-party 2015 nuclear deal with Iran and reimposed sanctions on the Islamic republic. Tensions spiked last week when Iran shot down a US drone over sensitive Gulf waters following a series of tanker attacks that Washington blamed on Tehran, which has denied involvement. Since then the arch-foes have been locked in a war of words, which escalated this week when Trump announced new sanctions against Iran's supreme leader Ayatollah Ali Khamenei and Foreign Minister Mohammad Javad Zarif. Iran has threatened to abandon some of its commitments under the nuclear deal unless the remaining partners -- Britain, China, France, Germany and Russia -- help it circumvent US sanctions and especially sell its oil. In May, the US Air Force deployed several nuclear-capable B-52 Stratofortress bombers to the Gulf in response to what the Defense Department described as a possible plan by Iran to attack American forces in the region, as well as an aircraft carrier task force. Download The Times of India News App for Latest World News."|"US deploys F-22 stealth fighters to Qatar amid Iran tensions"|"Sat Jun 29 16:52:00 CEST 2019"|"[world]"
"70001972"|"https://timesofindia.indiatimes.com/world/us/trump-hints-at-softer-stance-on-chinas-huawei/articleshow/70001972.cms"|"[AFP]"|"OSAKA (Japan): President Donald Trump said on Saturday that US companies could sell equipment to Chinese telecom giant Huawei, indicating a potentially softer position on a key sticking point in the US-China trade war. ""US companies can sell their equipment to Huawei,"" Trump told reporters in Osaka hours after sealing a tariff truce with Chinese President Xi Jinping. ""We're talking about equipment where there's no great national security problem with it."" It was not immediately clear whether Trump's comment marked a material change in the stance toward Huawei, which has essentially been barred on national security grounds from accessing crucial American technology or operating in the US market. The US fears that systems built by Huawei — the world leader in telecom network equipment and number two smartphone supplier — could be used by China's government for espionage via built-in secret security ""back doors"". Huawei vigorously denies that and says the US has never provided proof to substantiate it. Last month the US government added Huawei to an ""entity list"" of companies barred from receiving US-made components without permission from Washington. Trump's comment on its face does not mark a change from current practice. But it could be read by financial markets as a positive signal that his administration may be open to negotiating on Huawei when bilateral trade talks resume. However, any softening on Huawei could meet resistance from a bipartisan US congressional movement that is calling for a hardline on the firm. A Huawei spokesperson told AFP the company had no inital comment. Trump has imposed tariffs on $200 billion of Chinese imports in an effort to force Beijing into intellectual property protection and other reforms of a trading system that Washington says gives China huge unfair advantages. But Trump and Xi struck a ceasefire deal on Saturday, with Washington vowing to hold off on further tariffs and the two sides agreeing to restart trade negotiations. The Wall Street Journal reported earlier this week that Xi planned to ask Trump in Osaka to ease up on Huawei as a precondition for signing a possible trade deal. Asked by reporters in Osaka what was discussed regarding Huawei, a Chinese foreign ministry official said he did not know, but that China would welcome lifting the US ban. ""Putting restrictions on technology will lead to a situation where all sides lose. So if the US lifts the sanctions, we would welcome that,"" said the official, Wang Xiaolong. Huawei founder and CEO Ren Zhengfei said earlier this month that its overseas smartphone sales had fallen by up to 40 percent as a result of the ban. Download The Times of India News App for Latest World News."|"Trump hints at softer stance on China's Huawei"|"Sat Jun 29 17:47:00 CEST 2019"|"[world]"
"70005708"|"https://timesofindia.indiatimes.com/world/middle-east/dubais-princess-haya-flees-uae-with-money-kids-reports/articleshow/70005708.cms"|"[IANS]"|"LONDON: Princess Haya Bint Al Hussein, the sixth wife of Dubai's billionaire ruler, has reportedly fled the United Arab Emirates (UAE) with 31 million pounds and their two children following the break-up of their marriage. According to media reports, the wife of Sheikh Mohammed bin Rashid Al Maktoum - the Vice President and Prime Minister of the UAE - is believed to be in hiding in London. The princess, the half-sister of King Abdullah of Jordan, is said to be seeking a divorce after initially fleeing to Germany with her children Jalila, 11, and Zayed, seven where she requested political asylum. She is understood to have taken 31 million pounds with her to start a new life, reports say. Oxford educated Princess Haya has not been seen in public since May 20 and her social media accounts, which are usually full of photos of her charitable work, have not been active since February. Unconfirmed reports in Arab media say that a German diplomat helped the princess ""escape"" from Dubai, leading to a potential diplomatic crisis between the two countries. It is claimed that German authorities refused a request from Sheikh Mohammed bin Rashid Maktoum, one of the world's richest men, to return his wife to Dubai. Two sources close to the Dubai royal family were cited as saying by media reports that Princess Haya has indeed left the country and is seeking a divorce. It comes after one of the Sheikh's daughter's Princess Latifa attempted to flee from her father and Dubai. She was captured on a boat off the Indian coast and has since disappeared, but is believed to have been returned to the UAE. Princess Latifa said abuse forced her to flee the kingdom with human rights groups claiming that she is being held in captivity in Dubai. Radha Stirling, Chief Executive of watchdog Detained in Dubai, said: ""Whenever someone applies for political asylum, obviously, it is because their lives are in danger, and because they have suffered severe abuses and violations of their human rights. ""We already know that Princess Latifa, Sheikh Mohammed's daughter, fled the UAE seeking asylum and alleging unspeakable abuse at the hands of her father. ""Now, it seems, Princess Haya, Sheikh Mohammed's wife, has also fled the country and sought refuge in Germany."" She said there are now ""serious questions"" about what prompted Princess Haya to flee. Download The Times of India News App for Latest World News."|"Dubai's Princess Haya flees UAE with money, kids: Reports"|"Sat Jun 29 22:57:00 CEST 2019"|"[world]"
"70003057"|"https://timesofindia.indiatimes.com/world/rest-of-world/abe-putin-announce-initiatives-to-expand-ties/articleshow/70003057.cms"|"[AP]"|"OSAKA: Japanese Prime Minister Shinzo Abe and Russian President Vladimir Putin have announced new initiatives to further expand economic ties and tourist exchanges between the two nations, but have made no visible progress on a decades-long territorial dispute. The Soviet Union took the four southernmost Kuril Islands in the closing days of World War II. Japan asserts territorial rights to the islands, which it calls the Northern Territories, and the dispute has kept the countries from signing a peace treaty. Abe said Saturday's talks confirmed a shared intention to solve the problem. He said the parties moved closer to reaching agreement on joint economic projects on the disputed islands. He also announced that Japan will offer simpler visa procedures for Russian businessmen and tourists. Putin voiced hope that joint projects will ""help create conditions for finding mutually acceptable solutions of the most difficult problems."" Download The Times of India News App for Latest World News."|"Abe, Putin announce initiatives to expand ties"|"Sat Jun 29 18:17:00 CEST 2019"|"[world]"
"69998434"|"https://timesofindia.indiatimes.com/world/china/despite-tensions-chinese-military-gets-dock-in-hong-kong/articleshow/69998434.cms"|"[AFP]"|"HONG KONG: The Chinese military received official ownership of a piece of prime Hong Kong waterfront land on Saturday, even as the city is rocked by anti-Beijing protests just days before the anniversary of its return to China. Rallies have shaken the semi-autonomous territory this month, with demonstrators calling for the withdrawal of a bill that would allow extraditions to the Chinese mainland. More pro-democracy protests are expected in the coming days, as residents mark the anniversary of Hong Kong’s 1997 handover to Beijing’s rule. On Friday midnight, China’s People’s Liberation Army (PLA) was l automatically be granted control of the Victoria Harbour pier under a 1994 British and Chinese agreement. The move will mean PLA ships could berth in the harbour, whose backdrop is the city’s skyline. The PLA already has a garrison in Hong Kong, but its troops generally keep a low profile and are rarely seen in uniform in public. A debate over the transfer deal was blocked by a pro-Beijing lawmaker on Wednesday — quashing the pro-democracy camp’s last attempt to stop the transfer. A few dozen protesters broke into the 3,000-square-metre plot ahead of the midnight handover but they moved away after police arrived to secure the site. Download The Times of India News App for Latest World News."|"Despite tensions, Chinese military gets dock in Hong Kong"|"Sat Jun 29 09:44:00 CEST 2019"|"[world]"
"70002976"|"https://timesofindia.indiatimes.com/world/rest-of-world/singapore-holds-gay-pride-rally-amid-calls-for-repeal-of-colonial-era-law/articleshow/70002976.cms"|"[Reuters]"|"SINGAPORE: Thousands of people took part in Singapore's annual gay pride rally on Saturday, with many calling for a law banning gay sex to be scrapped following similar measures elsewhere in the region. Singapore joins dozens of other cities around the world in celebrating gay pride this weekend but it is the only one where gay sex is criminalised, although the law is not enforced. Pressure for change in the city-state has increased since India's top court struck down colonial-era criminalisation of homosexuality last year. Elsewhere in the region, Taiwan recently became the first Asian country to legalise same-sex marriage. ""The majority of Singaporeans are tolerant. But for us to be accepted, we have a long way to go,"" said Elaine, 26, a banker who attended the rally with her girlfriend. ""But I'm happy that the government doesn't stop or disallow events like this to happen,"" she added, asking to give only her first name. Under the law, a man found to have committed an act of ""gross indecency"" with another man could be jailed for up to two years, although prosecutions are rare. The law does not explicitly ban homosexual acts between women. Previous legal challenges to overturn the ban have failed but shortly after the landmark Indian court ruling, a Singapore DJ filed a new court challenge against the colonial-era law. For 32-year-old public relations executive Devane Sharma, the criminalisation of gay sex has repercussions on the society even if prosecutions do not take place. ""The government often says that the law isn't really enforced so it's okay, but there are ripple effects on the rest of society, especially in matters on sexual health and workplace discrimination,"" Sharma said. The gay pride rally has been held since 2009 under stringent public assembly laws at Speakers' Corner, an area set aside for demonstrations, performances and exhibitions for citizens and permanent residents only. During its six decades since independence, Singapore has emerged as a modern, wealthy city-state. Lawmakers, however, remain cautious over social reforms, partly due to sensitivities stemming from the ethnic and religious mix among Singapore's 5.6 million inhabitants. But there was an optimistic mood among the marchers at Saturday's rally: ""It's a matter of time. I think within a few years, the law will (be repealed). I am hopeful,"" Sharma said. Download The Times of India News App for Latest World News."|"Singapore holds gay pride rally amid calls for repeal of colonial-era law"|"Sat Jun 29 18:13:00 CEST 2019"|"[world]"
"70003970"|"https://timesofindia.indiatimes.com/world/uk/probes-show-russia-staged-skripal-attack-from-london/articleshow/70003970.cms"|"[AFP]"|"LONDON: An open-source investigation has found that a top Russian military intelligence officer coordinated last year's Salisbury chemical attack from a London hideout using his phone and a few messaging apps. The award-winning website Bellingcat said late Friday that its joint analysis with the BBC helps establish the command structure Moscow's GRU network of foreign agents used to poison former Russian spy Sergei Skripal and conduct other attacks. London and Washington identify the GRU as Russia's main security threat to Western interests abroad. Russia denies involvement in the Skripal case and calls other allegations against the GRU- including its attempted hacking of the world's chemical weapons watchdog in The Hague last year- politically motivated. The findings ""shed light on the likely chain of command for this (and other) GRU overseas operations, with one coordinating senior officer communicating with headquarters in Moscow while the team on the ground receive limited to no new instructions,"" the Bellingcat report said. ""Evidence obtained by us on other international operations involving the same team suggests that this is a stable GRU operational model."" Britain's Metropolitan Police said it could not comment on an ""ongoing investigation"". British officials have identified the two Russians suspected of delivering the nerve agent to Salsbury as GRU agents Alexander Mishkin and Anatoly Chepiga. Both men entered Britain using false passports and were captured on CCTV footage walking around the southern English town shortly before Skripal and his daughter Yulia were found slumped over on a park bench. They fell into comas but survived and have since gone into hiding. Mishkin and Chepiga later told Russian television that they were tourists who went to Salsbury to look at the local cathedral. Western intelligence agencies suspect that the Kremlin ordered Skripal's killing in retribution for his past exposure of Russian spies. Bellingcat discovered in February that a GRU agent named Denis Sergeev- alternatively spelled as Sergeyev- was also in Britain at the same time. The website found that Sergeev was in Bulgaria during the 2015 poisoning of a local arms dealer who suffered similar symptoms to Skripal's. Bulgaria has asked Britain and Russia for cooperation after reopening that case. Joint findings by the BBC and Bellingcat detail Sergeev's movements and mobile phone communications while in London in March 2018. The BBC's report established that Sergeev was a major general- a rank just three below that of an army commander. ""The involvement of a GRU major general would indicate the unusually high importance of the operation,"" Bellingcat wrote. The BBC found that Sergeev used messaging apps such as WhatsApp and Telegram to communicate with both the two Russians in Salsbury and his Moscow commander. Bellingcat said Sergeev's Moscow contact was using an unregistered mobile phone card that ""does not produce a regular 'footprint' left by regular numbers"". The BBC's Russian Service separately reported that Sergeev and his wife ""listed the address of the GRU training academy as their own home on an official registry"". Russian President Vladimir Putin told the Financial Times in an interview published on Thursday that he viewed ""treason (as) the gravest crime possible"". ""I am not saying that the Salisbury incident is the way to do it ... but traitors must be punished,"" Putin told the newspaper. Download The Times of India News App for Latest World News."|"Probes show Russia staged Skripal attack from London"|"Sat Jun 29 19:47:00 CEST 2019"|"[world]"
"70000371"|"https://timesofindia.indiatimes.com/world/europe/spain-pm-says-political-change-needed-in-european-commission-presidency/articleshow/70000371.cms"|"[Reuters]"|"OSAKA: Spain's acting Socialist Prime Minister Pedro Sanchez on Saturday called for a political change at the presidency of the European Commission, a post held by a conservative, a day before a meeting of EU leaders to decide on the bloc's top jobs. In a televised news conference at the G20 summit in Osaka, Japan, Sanchez, who is one of the leading socialist negotiators on deciding the EU jobs, said that Spain will work to try to obtain one of the top positions within the European executive. Download The Times of India News App for Latest World News."|"Spain PM says political change needed in European Commission presidency"|"Sat Jun 29 13:19:00 CEST 2019"|"[world]"
